Site Name ,ST-HENRI
Site Number ,100
Logger ,Capacitive Water Level
Logger Serial Number ,42564


Scan No ,Date and Time,       Capacitive Water Level,        ,
2940,12/10/2024 , 02:00:00,37644,37644
2941,12/10/2024 , 03:00:00,37900,37900
2942,12/10/2024 , 04:00:00,37900,37900
2943,12/10/2024 , 05:00:00,37644,37644
2944,12/10/2024 , 06:00:00,37644,37644
2945,12/10/2024 , 07:00:00,37388,37388
2946,12/10/2024 , 08:00:00,37388,37388
2947,12/10/2024 , 09:00:00,37388,37388
2948,12/10/2024 , 10:00:00,37132,37132
2949,12/10/2024 , 11:00:00,37132,37132
2950,12/10/2024 , 12:00:00,36620,36620
2951,12/10/2024 , 13:00:00,37132,37132
2952,12/10/2024 , 14:00:00,37132,37132
2953,12/10/2024 , 15:00:00,37132,37132
2954,12/10/2024 , 16:00:00,37132,37132
2955,12/10/2024 , 17:00:00,36876,36876
2956,12/10/2024 , 18:00:00,37132,37132
2957,12/10/2024 , 19:00:00,37644,37644
2958,12/10/2024 , 20:00:00,41996,41996
2959,12/10/2024 , 21:00:00,41996,41996
2960,12/10/2024 , 22:00:00,41740,41740
2961,12/10/2024 , 23:00:00,41996,41996
2962,12/10/2024 , 23:59:59,42252,42252
2963,13/10/2024 , 01:00:00,42252,42252
2964,13/10/2024 , 02:00:00,41740,41740
2965,13/10/2024 , 03:00:00,41484,41484
2966,13/10/2024 , 04:00:00,40972,40972
2967,13/10/2024 , 05:00:00,40972,40972
2968,13/10/2024 , 06:00:00,40460,40460
2969,13/10/2024 , 07:00:00,40204,40204
2970,13/10/2024 , 08:00:00,40204,40204
2971,13/10/2024 , 09:00:00,39948,39948
2972,13/10/2024 , 10:00:00,39692,39692
2973,13/10/2024 , 11:00:00,38668,38668
2974,13/10/2024 , 12:00:00,38412,38412
2975,13/10/2024 , 13:00:00,38156,38156
2976,13/10/2024 , 14:00:00,37644,37644
2977,13/10/2024 , 15:00:00,37644,37644
2978,13/10/2024 , 16:00:00,37644,37644
2979,13/10/2024 , 17:00:00,37132,37132
2980,13/10/2024 , 18:00:00,36364,36364
2981,13/10/2024 , 19:00:00,36108,36108
2982,13/10/2024 , 20:00:00,35852,35852
2983,13/10/2024 , 21:00:00,36364,36364
2984,13/10/2024 , 22:00:00,36620,36620
2985,13/10/2024 , 23:00:00,36620,36620
2986,13/10/2024 , 23:59:59,36876,36876
2987,14/10/2024 , 01:00:00,36876,36876
2988,14/10/2024 , 02:00:00,36876,36876
2989,14/10/2024 , 03:00:00,36620,36620
2990,14/10/2024 , 04:00:00,37132,37132
2991,14/10/2024 , 05:00:00,36364,36364
2992,14/10/2024 , 06:00:00,36108,36108
2993,14/10/2024 , 07:00:00,35340,35340
2994,14/10/2024 , 08:00:00,35340,35340
2995,14/10/2024 , 09:00:00,35084,35084
2996,14/10/2024 , 10:00:00,35084,35084
2997,14/10/2024 , 11:00:00,34828,34828
2998,14/10/2024 , 12:00:00,34572,34572
2999,14/10/2024 , 13:00:00,34572,34572
3000,14/10/2024 , 14:00:00,34316,34316
3001,14/10/2024 , 15:00:00,34316,34316
3002,14/10/2024 , 16:00:00,34316,34316
3003,14/10/2024 , 17:00:00,34060,34060
3004,14/10/2024 , 18:00:00,34060,34060
3005,14/10/2024 , 19:00:00,34060,34060
3006,14/10/2024 , 20:00:00,33804,33804
3007,14/10/2024 , 21:00:00,34060,34060
3008,14/10/2024 , 22:00:00,34060,34060
3009,14/10/2024 , 23:00:00,34572,34572
3010,14/10/2024 , 23:59:59,35340,35340
3011,15/10/2024 , 01:00:00,35596,35596
3012,15/10/2024 , 02:00:00,35596,35596
3013,15/10/2024 , 03:00:00,35596,35596
3014,15/10/2024 , 04:00:00,35340,35340
3015,15/10/2024 , 05:00:00,34828,34828
3016,15/10/2024 , 06:00:00,34316,34316
3017,15/10/2024 , 07:00:00,34316,34316
3018,15/10/2024 , 08:00:00,34316,34316
3019,15/10/2024 , 09:00:00,33804,33804
3020,15/10/2024 , 10:00:00,33548,33548
3021,15/10/2024 , 11:00:00,33036,33036
3022,15/10/2024 , 12:00:00,32524,32524
3023,15/10/2024 , 13:00:00,32268,32268
3024,15/10/2024 , 14:00:00,32012,32012
3025,15/10/2024 , 15:00:00,27916,27916
3026,15/10/2024 , 16:00:00,28172,28172
3027,15/10/2024 , 17:00:00,28172,28172
3028,15/10/2024 , 18:00:00,27660,27660
3029,15/10/2024 , 19:00:00,27660,27660
3030,15/10/2024 , 20:00:00,27404,27404
3031,15/10/2024 , 21:00:00,28172,28172
3032,15/10/2024 , 22:00:00,28428,28428
3033,15/10/2024 , 23:00:00,28940,28940
3034,15/10/2024 , 23:59:59,29196,29196
3035,16/10/2024 , 01:00:00,29196,29196
3036,16/10/2024 , 02:00:00,29196,29196
3037,16/10/2024 , 03:00:00,29196,29196
3038,16/10/2024 , 04:00:00,29196,29196
3039,16/10/2024 , 05:00:00,28940,28940
3040,16/10/2024 , 06:00:00,28940,28940
3041,16/10/2024 , 07:00:00,28684,28684
3042,16/10/2024 , 08:00:00,28684,28684
3043,16/10/2024 , 09:00:00,28684,28684
3044,16/10/2024 , 10:00:00,28684,28684
3045,16/10/2024 , 11:00:00,28684,28684
3046,16/10/2024 , 12:00:00,28684,28684
3047,16/10/2024 , 13:00:00,28684,28684
3048,16/10/2024 , 14:00:00,28428,28428
3049,16/10/2024 , 15:00:00,28684,28684
3050,16/10/2024 , 16:00:00,28684,28684
3051,16/10/2024 , 17:00:00,28428,28428
3052,16/10/2024 , 18:00:00,28684,28684
3053,16/10/2024 , 19:00:00,28684,28684
3054,16/10/2024 , 20:00:00,28684,28684
3055,16/10/2024 , 21:00:00,28940,28940
3056,16/10/2024 , 22:00:00,28940,28940
3057,16/10/2024 , 23:00:00,29196,29196
3058,16/10/2024 , 23:59:59,29196,29196
3059,17/10/2024 , 01:00:00,29196,29196
3060,17/10/2024 , 02:00:00,29196,29196
3061,17/10/2024 , 03:00:00,29452,29452
3062,17/10/2024 , 04:00:00,29196,29196
3063,17/10/2024 , 05:00:00,29196,29196
3064,17/10/2024 , 06:00:00,29452,29452
3065,17/10/2024 , 07:00:00,29196,29196
3066,17/10/2024 , 08:00:00,29452,29452
3067,17/10/2024 , 09:00:00,29452,29452
3068,17/10/2024 , 10:00:00,29196,29196
3069,17/10/2024 , 11:00:00,29452,29452
3070,17/10/2024 , 12:00:00,29452,29452
3071,17/10/2024 , 13:00:00,29708,29708
3072,17/10/2024 , 14:00:00,32268,32268
3073,17/10/2024 , 15:00:00,31756,31756
3074,17/10/2024 , 16:00:00,31756,31756
3075,17/10/2024 , 17:00:00,31500,31500
3076,17/10/2024 , 18:00:00,31756,31756
3077,17/10/2024 , 19:00:00,31500,31500
3078,17/10/2024 , 20:00:00,31244,31244
3079,17/10/2024 , 21:00:00,31244,31244
3080,17/10/2024 , 22:00:00,31244,31244
3081,17/10/2024 , 23:00:00,31244,31244
3082,17/10/2024 , 23:59:59,31244,31244
3083,18/10/2024 , 01:00:00,31244,31244
3084,18/10/2024 , 02:00:00,30988,30988
3085,18/10/2024 , 03:00:00,30988,30988
3086,18/10/2024 , 04:00:00,30732,30732
3087,18/10/2024 , 05:00:00,30732,30732
3088,18/10/2024 , 06:00:00,30732,30732
3089,18/10/2024 , 07:00:00,30732,30732
3090,18/10/2024 , 08:00:00,30988,30988
3091,18/10/2024 , 09:00:00,33804,33804
3092,18/10/2024 , 10:00:00,34828,34828
3093,18/10/2024 , 11:00:00,46348,46348
3094,18/10/2024 , 12:00:00,268,268
3095,18/10/2024 , 13:00:00,2061,2061
3096,18/10/2024 , 14:00:00,6669,6669
3097,18/10/2024 , 15:00:00,4109,4109
3098,18/10/2024 , 16:00:00,4109,4109
3099,18/10/2024 , 17:00:00,5389,5389
3100,18/10/2024 , 18:00:00,5901,5901
3101,18/10/2024 , 19:00:00,4621,4621
3102,18/10/2024 , 20:00:00,4109,4109
3103,18/10/2024 , 21:00:00,4109,4109
3104,18/10/2024 , 22:00:00,3853,3853
3105,18/10/2024 , 23:00:00,22797,22797
3106,18/10/2024 , 23:59:59,19725,19725
3107,19/10/2024 , 01:00:00,18445,18445
3108,19/10/2024 , 02:00:00,17421,17421
3109,19/10/2024 , 03:00:00,16909,16909
3110,19/10/2024 , 04:00:00,15885,15885
3111,19/10/2024 , 05:00:00,14605,14605
3112,19/10/2024 , 06:00:00,13069,13069
3113,19/10/2024 , 07:00:00,12045,12045
3114,19/10/2024 , 08:00:00,11021,11021
3115,19/10/2024 , 09:00:00,9997,9997
3116,19/10/2024 , 10:00:00,9229,9229
3117,19/10/2024 , 11:00:00,8205,8205
3118,19/10/2024 , 12:00:00,7693,7693
3119,19/10/2024 , 13:00:00,6925,6925
3120,19/10/2024 , 14:00:00,6157,6157
3121,19/10/2024 , 15:00:00,5133,5133
3122,19/10/2024 , 16:00:00,4621,4621
3123,19/10/2024 , 17:00:00,4109,4109
3124,19/10/2024 , 18:00:00,3597,3597
3125,19/10/2024 , 19:00:00,3597,3597
3126,19/10/2024 , 20:00:00,3341,3341
3127,19/10/2024 , 21:00:00,3341,3341
3128,19/10/2024 , 22:00:00,2829,2829
3129,19/10/2024 , 23:00:00,2829,2829
3130,19/10/2024 , 23:59:59,2573,2573
3131,20/10/2024 , 01:00:00,2317,2317
3132,20/10/2024 , 02:00:00,2061,2061
3133,20/10/2024 , 03:00:00,1805,1805
3134,20/10/2024 , 04:00:00,1293,1293
3135,20/10/2024 , 05:00:00,1037,1037
3136,20/10/2024 , 06:00:00,781,781
3137,20/10/2024 , 07:00:00,269,269
3138,20/10/2024 , 08:00:00,65293,65293
3139,20/10/2024 , 09:00:00,65036,65036
3140,20/10/2024 , 10:00:00,64524,64524
3141,20/10/2024 , 11:00:00,64268,64268
3142,20/10/2024 , 12:00:00,64012,64012
3143,20/10/2024 , 13:00:00,63244,63244
3144,20/10/2024 , 14:00:00,62732,62732
3145,20/10/2024 , 15:00:00,62476,62476
3146,20/10/2024 , 16:00:00,62220,62220
3147,20/10/2024 , 17:00:00,62220,62220
3148,20/10/2024 , 18:00:00,61708,61708
3149,20/10/2024 , 19:00:00,61196,61196
3150,20/10/2024 , 20:00:00,60684,60684
3151,20/10/2024 , 21:00:00,59916,59916
3152,20/10/2024 , 22:00:00,59404,59404
3153,20/10/2024 , 23:00:00,59404,59404
3154,20/10/2024 , 23:59:59,59660,59660
3155,21/10/2024 , 01:00:00,59404,59404
3156,21/10/2024 , 02:00:00,59148,59148
3157,21/10/2024 , 03:00:00,58636,58636
3158,21/10/2024 , 04:00:00,58124,58124
3159,21/10/2024 , 05:00:00,57100,57100
3160,21/10/2024 , 06:00:00,56588,56588
3161,21/10/2024 , 07:00:00,55564,55564
3162,21/10/2024 , 08:00:00,51468,51468
3163,21/10/2024 , 09:00:00,50956,50956
3164,21/10/2024 , 10:00:00,50700,50700
3165,21/10/2024 , 11:00:00,50188,50188
3166,21/10/2024 , 12:00:00,49932,49932
3167,21/10/2024 , 13:00:00,49676,49676
3168,21/10/2024 , 14:00:00,49420,49420
3169,21/10/2024 , 15:00:00,48908,48908
3170,21/10/2024 , 16:00:00,48396,48396
3171,21/10/2024 , 17:00:00,47884,47884
3172,21/10/2024 , 18:00:00,47884,47884
3173,21/10/2024 , 19:00:00,47116,47116
3174,21/10/2024 , 20:00:00,46860,46860
3175,21/10/2024 , 21:00:00,46604,46604
3176,21/10/2024 , 22:00:00,46860,46860
3177,21/10/2024 , 23:00:00,46860,46860
3178,21/10/2024 , 23:59:59,46860,46860
3179,22/10/2024 , 01:00:00,46860,46860
3180,22/10/2024 , 02:00:00,47116,47116
3181,22/10/2024 , 03:00:00,46604,46604
3182,22/10/2024 , 04:00:00,46860,46860
3183,22/10/2024 , 05:00:00,46348,46348
3184,22/10/2024 , 06:00:00,46604,46604
3185,22/10/2024 , 07:00:00,45836,45836
3186,22/10/2024 , 08:00:00,46348,46348
3187,22/10/2024 , 09:00:00,46348,46348
3188,22/10/2024 , 10:00:00,46604,46604
3189,22/10/2024 , 11:00:00,46860,46860
3190,22/10/2024 , 12:00:00,46860,46860
3191,22/10/2024 , 13:00:00,47372,47372
3192,22/10/2024 , 14:00:00,48652,48652
3193,22/10/2024 , 15:00:00,49932,49932
3194,22/10/2024 , 16:00:00,51724,51724
3195,22/10/2024 , 17:00:00,54028,54028
3196,22/10/2024 , 18:00:00,56076,56076
3197,22/10/2024 , 19:00:00,57356,57356
3198,22/10/2024 , 20:00:00,58636,58636
3199,22/10/2024 , 21:00:00,59660,59660
3200,22/10/2024 , 22:00:00,59916,59916
3201,22/10/2024 , 23:00:00,60428,60428
3202,22/10/2024 , 23:59:59,60428,60428
3203,23/10/2024 , 01:00:00,60428,60428
3204,23/10/2024 , 02:00:00,60428,60428
3205,23/10/2024 , 03:00:00,60940,60940
3206,23/10/2024 , 04:00:00,61708,61708
3207,23/10/2024 , 05:00:00,64268,64268
3208,23/10/2024 , 06:00:00,4620,4620
3209,23/10/2024 , 07:00:00,7693,7693
3210,23/10/2024 , 08:00:00,12557,12557
3211,23/10/2024 , 09:00:00,13325,13325
3212,23/10/2024 , 10:00:00,13069,13069
3213,23/10/2024 , 11:00:00,12813,12813
3214,23/10/2024 , 12:00:00,12045,12045
3215,23/10/2024 , 13:00:00,11277,11277
3216,23/10/2024 , 14:00:00,10765,10765
3217,23/10/2024 , 15:00:00,10253,10253
3218,23/10/2024 , 16:00:00,9485,9485
3219,23/10/2024 , 17:00:00,8973,8973
3220,23/10/2024 , 18:00:00,8461,8461
3221,23/10/2024 , 19:00:00,7693,7693
3222,23/10/2024 , 20:00:00,7181,7181
3223,23/10/2024 , 21:00:00,6413,6413
3224,23/10/2024 , 22:00:00,5901,5901
3225,23/10/2024 , 23:00:00,5389,5389
3226,23/10/2024 , 23:59:59,4877,4877
3227,24/10/2024 , 01:00:00,4877,4877
3228,24/10/2024 , 02:00:00,4621,4621
3229,24/10/2024 , 03:00:00,4621,4621
3230,24/10/2024 , 04:00:00,4109,4109
3231,24/10/2024 , 05:00:00,3853,3853
3232,24/10/2024 , 06:00:00,3597,3597
3233,24/10/2024 , 07:00:00,3341,3341
3234,24/10/2024 , 08:00:00,2829,2829
3235,24/10/2024 , 09:00:00,2573,2573
3236,24/10/2024 , 10:00:00,2317,2317
3237,24/10/2024 , 11:00:00,2061,2061
3238,24/10/2024 , 12:00:00,1549,1549
3239,24/10/2024 , 13:00:00,1293,1293
3240,24/10/2024 , 14:00:00,1037,1037
3241,24/10/2024 , 15:00:00,781,781
3242,24/10/2024 , 16:00:00,269,269
3243,24/10/2024 , 17:00:00,65037,65037
3244,24/10/2024 , 18:00:00,64268,64268
3245,24/10/2024 , 19:00:00,63756,63756
3246,24/10/2024 , 20:00:00,63244,63244
3247,24/10/2024 , 21:00:00,63244,63244
3248,24/10/2024 , 22:00:00,63500,63500
3249,24/10/2024 , 23:00:00,63244,63244
3250,24/10/2024 , 23:59:59,63244,63244
3251,25/10/2024 , 01:00:00,62988,62988
3252,25/10/2024 , 02:00:00,62476,62476
3253,25/10/2024 , 03:00:00,62220,62220
3254,25/10/2024 , 04:00:00,61964,61964
3255,25/10/2024 , 05:00:00,61452,61452
3256,25/10/2024 , 06:00:00,60940,60940
3257,25/10/2024 , 07:00:00,60428,60428
3258,25/10/2024 , 08:00:00,59916,59916
3259,25/10/2024 , 09:00:00,59660,59660
3260,25/10/2024 , 10:00:00,59404,59404
3261,25/10/2024 , 11:00:00,59148,59148
3262,25/10/2024 , 12:00:00,58892,58892
3263,25/10/2024 , 13:00:00,58636,58636
3264,25/10/2024 , 14:00:00,58124,58124
3265,25/10/2024 , 15:00:00,58124,58124
3266,25/10/2024 , 16:00:00,57868,57868
3267,25/10/2024 , 17:00:00,57356,57356
3268,25/10/2024 , 18:00:00,57356,57356
3269,25/10/2024 , 19:00:00,56844,56844
3270,25/10/2024 , 20:00:00,56332,56332
3271,25/10/2024 , 21:00:00,56076,56076
3272,25/10/2024 , 22:00:00,55820,55820
3273,25/10/2024 , 23:00:00,55308,55308
3274,25/10/2024 , 23:59:59,55052,55052
3275,26/10/2024 , 01:00:00,54540,54540
3276,26/10/2024 , 02:00:00,52492,52492
3277,26/10/2024 , 03:00:00,54796,54796
3278,26/10/2024 , 04:00:00,54540,54540
3279,26/10/2024 , 05:00:00,51980,51980
3280,26/10/2024 , 06:00:00,51468,51468
3281,26/10/2024 , 07:00:00,51212,51212
3282,26/10/2024 , 08:00:00,50700,50700
3283,26/10/2024 , 09:00:00,50188,50188
3284,26/10/2024 , 10:00:00,49932,49932
3285,26/10/2024 , 11:00:00,49676,49676
3286,26/10/2024 , 12:00:00,49164,49164
3287,26/10/2024 , 13:00:00,48908,48908
3288,26/10/2024 , 14:00:00,48652,48652
3289,26/10/2024 , 15:00:00,47884,47884
3290,26/10/2024 , 16:00:00,47628,47628
3291,26/10/2024 , 17:00:00,47372,47372
3292,26/10/2024 , 18:00:00,47372,47372
3293,26/10/2024 , 19:00:00,47372,47372
3294,26/10/2024 , 20:00:00,46860,46860
3295,26/10/2024 , 21:00:00,46860,46860
3296,26/10/2024 , 22:00:00,45836,45836
3297,26/10/2024 , 23:00:00,46348,46348
3298,26/10/2024 , 23:59:59,46348,46348
3299,27/10/2024 , 01:00:00,46348,46348
3300,27/10/2024 , 02:00:00,45324,45324
3301,27/10/2024 , 03:00:00,45580,45580
3302,27/10/2024 , 04:00:00,45324,45324
3303,27/10/2024 , 05:00:00,45068,45068
3304,27/10/2024 , 06:00:00,44556,44556
3305,27/10/2024 , 07:00:00,44300,44300
3306,27/10/2024 , 08:00:00,44044,44044
3307,27/10/2024 , 09:00:00,44044,44044
3308,27/10/2024 , 10:00:00,43788,43788
3309,27/10/2024 , 11:00:00,43788,43788
3310,27/10/2024 , 12:00:00,43532,43532
3311,27/10/2024 , 13:00:00,43276,43276
3312,27/10/2024 , 14:00:00,43276,43276
3313,27/10/2024 , 15:00:00,43020,43020
3314,27/10/2024 , 16:00:00,43020,43020
3315,27/10/2024 , 17:00:00,43020,43020
3316,27/10/2024 , 18:00:00,43020,43020
3317,27/10/2024 , 19:00:00,43020,43020
3318,27/10/2024 , 20:00:00,43276,43276
3319,27/10/2024 , 21:00:00,43020,43020
3320,27/10/2024 , 22:00:00,43276,43276
3321,27/10/2024 , 23:00:00,43276,43276
3322,27/10/2024 , 23:59:59,43788,43788
3323,28/10/2024 , 01:00:00,43788,43788
3324,28/10/2024 , 02:00:00,44044,44044
3325,28/10/2024 , 03:00:00,43788,43788
3326,28/10/2024 , 04:00:00,43788,43788
3327,28/10/2024 , 05:00:00,43788,43788
3328,28/10/2024 , 06:00:00,43532,43532
3329,28/10/2024 , 07:00:00,43532,43532
3330,28/10/2024 , 08:00:00,43276,43276
3331,28/10/2024 , 09:00:00,43276,43276
3332,28/10/2024 , 10:00:00,43532,43532
3333,28/10/2024 , 11:00:00,43276,43276
3334,28/10/2024 , 12:00:00,43020,43020
3335,28/10/2024 , 13:00:00,43020,43020
3336,28/10/2024 , 14:00:00,43276,43276
3337,28/10/2024 , 15:00:00,43020,43020
3338,28/10/2024 , 16:00:00,43532,43532
3339,28/10/2024 , 17:00:00,43276,43276
3340,28/10/2024 , 18:00:00,43276,43276
3341,28/10/2024 , 19:00:00,45324,45324
3342,28/10/2024 , 20:00:00,46860,46860
3343,28/10/2024 , 21:00:00,48908,48908
3344,28/10/2024 , 22:00:00,51212,51212
3345,28/10/2024 , 23:00:00,53260,53260
3346,28/10/2024 , 23:59:59,56588,56588
3347,29/10/2024 , 01:00:00,60428,60428
3348,29/10/2024 , 02:00:00,64012,64012
3349,29/10/2024 , 03:00:00,268,268
3350,29/10/2024 , 04:00:00,2317,2317
3351,29/10/2024 , 05:00:00,2317,2317
3352,29/10/2024 , 06:00:00,2573,2573
3353,29/10/2024 , 07:00:00,2317,2317
3354,29/10/2024 , 08:00:00,2061,2061
3355,29/10/2024 , 09:00:00,2061,2061
3356,29/10/2024 , 10:00:00,1805,1805
3357,29/10/2024 , 11:00:00,1549,1549
3358,29/10/2024 , 12:00:00,1293,1293
3359,29/10/2024 , 13:00:00,1293,1293
3360,29/10/2024 , 14:00:00,1037,1037
3361,29/10/2024 , 15:00:00,781,781
3362,29/10/2024 , 16:00:00,781,781
3363,29/10/2024 , 17:00:00,1037,1037
3364,29/10/2024 , 18:00:00,1293,1293
3365,29/10/2024 , 19:00:00,1293,1293
3366,29/10/2024 , 20:00:00,1293,1293
3367,29/10/2024 , 21:00:00,1037,1037
3368,29/10/2024 , 22:00:00,1037,1037
3369,29/10/2024 , 23:00:00,781,781
3370,29/10/2024 , 23:59:59,525,525
3371,30/10/2024 , 01:00:00,269,269
3372,30/10/2024 , 02:00:00,13,13
3373,30/10/2024 , 03:00:00,65293,65293
3374,30/10/2024 , 04:00:00,12,12
3375,30/10/2024 , 05:00:00,13,13
3376,30/10/2024 , 06:00:00,65037,65037
3377,30/10/2024 , 07:00:00,64524,64524
3378,30/10/2024 , 08:00:00,64268,64268
3379,30/10/2024 , 09:00:00,64012,64012
3380,30/10/2024 , 10:00:00,63756,63756
3381,30/10/2024 , 11:00:00,63244,63244
3382,30/10/2024 , 12:00:00,62732,62732
3383,30/10/2024 , 13:00:00,62220,62220
3384,30/10/2024 , 14:00:00,61964,61964
3385,30/10/2024 , 15:00:00,61452,61452
3386,30/10/2024 , 16:00:00,61196,61196
3387,30/10/2024 , 17:00:00,60684,60684
3388,30/10/2024 , 18:00:00,60172,60172
3389,30/10/2024 , 19:00:00,59660,59660
3390,30/10/2024 , 20:00:00,59148,59148
3391,30/10/2024 , 21:00:00,59148,59148
3392,30/10/2024 , 22:00:00,58636,58636
3393,30/10/2024 , 23:00:00,58636,58636
3394,30/10/2024 , 23:59:59,58380,58380
3395,31/10/2024 , 01:00:00,58124,58124
3396,31/10/2024 , 02:00:00,57868,57868
3397,31/10/2024 , 03:00:00,57100,57100
3398,31/10/2024 , 04:00:00,56588,56588
3399,31/10/2024 , 05:00:00,56332,56332
3400,31/10/2024 , 06:00:00,55308,55308
3401,31/10/2024 , 07:00:00,54796,54796
3402,31/10/2024 , 08:00:00,50956,50956
3403,31/10/2024 , 09:00:00,50700,50700
3404,31/10/2024 , 10:00:00,50188,50188
3405,31/10/2024 , 11:00:00,49676,49676
3406,31/10/2024 , 12:00:00,49676,49676
3407,31/10/2024 , 13:00:00,49164,49164
3408,31/10/2024 , 14:00:00,49164,49164
3409,31/10/2024 , 15:00:00,48652,48652
3410,31/10/2024 , 16:00:00,48652,48652
3411,31/10/2024 , 17:00:00,47884,47884
3412,31/10/2024 , 18:00:00,47628,47628
3413,31/10/2024 , 19:00:00,47372,47372
3414,31/10/2024 , 20:00:00,47116,47116
3415,31/10/2024 , 21:00:00,47116,47116
3416,31/10/2024 , 22:00:00,47372,47372
3417,31/10/2024 , 23:00:00,47372,47372
3418,31/10/2024 , 23:59:59,47116,47116
3419,01/11/2024 , 01:00:00,11788,11788
3420,01/11/2024 , 02:00:00,22278,22278
3421,01/11/2024 , 03:00:00,56838,56838
3422,01/11/2024 , 04:00:00,64774,64774
3423,01/11/2024 , 05:00:00,64517,64517
3424,01/11/2024 , 06:00:00,63749,63749
3425,01/11/2024 , 07:00:00,63237,63237
3426,01/11/2024 , 08:00:00,62981,62981
3427,01/11/2024 , 09:00:00,62981,62981
3428,01/11/2024 , 10:00:00,62981,62981
3429,01/11/2024 , 11:00:00,62981,62981
3430,01/11/2024 , 12:00:00,62725,62725
3431,01/11/2024 , 13:00:00,62725,62725
3432,01/11/2024 , 14:00:00,62725,62725
3433,01/11/2024 , 15:00:00,62725,62725
3434,01/11/2024 , 16:00:00,62469,62469
3435,01/11/2024 , 17:00:00,62469,62469
3436,01/11/2024 , 18:00:00,62469,62469
3437,01/11/2024 , 19:00:00,62469,62469
3438,01/11/2024 , 20:00:00,62469,62469
3439,01/11/2024 , 21:00:00,62469,62469
3440,01/11/2024 , 22:00:00,62469,62469
3441,01/11/2024 , 23:00:00,62469,62469
3442,01/11/2024 , 23:59:59,62213,62213
3443,02/11/2024 , 01:00:00,62213,62213
3444,02/11/2024 , 02:00:00,62213,62213
3445,02/11/2024 , 03:00:00,62213,62213
3446,02/11/2024 , 04:00:00,62213,62213
3447,02/11/2024 , 05:00:00,62213,62213
3448,02/11/2024 , 06:00:00,62213,62213
3449,02/11/2024 , 07:00:00,62213,62213
3450,02/11/2024 , 08:00:00,62213,62213
3451,02/11/2024 , 09:00:00,62213,62213
3452,02/11/2024 , 10:00:00,61957,61957
3453,02/11/2024 , 11:00:00,61957,61957
3454,02/11/2024 , 12:00:00,61957,61957
3455,02/11/2024 , 13:00:00,61957,61957
3456,02/11/2024 , 14:00:00,61957,61957
3457,02/11/2024 , 15:00:00,61957,61957
3458,02/11/2024 , 16:00:00,61957,61957
3459,02/11/2024 , 17:00:00,61957,61957
3460,02/11/2024 , 18:00:00,61957,61957
3461,02/11/2024 , 19:00:00,61957,61957
3462,02/11/2024 , 20:00:00,61957,61957
3463,02/11/2024 , 21:00:00,61957,61957
3464,02/11/2024 , 22:00:00,61957,61957
3465,02/11/2024 , 23:00:00,61957,61957
3466,02/11/2024 , 23:59:59,61957,61957
3467,03/11/2024 , 01:00:00,61957,61957
3468,03/11/2024 , 02:00:00,61957,61957
3469,03/11/2024 , 03:00:00,61957,61957
3470,03/11/2024 , 04:00:00,61957,61957
3471,03/11/2024 , 05:00:00,61957,61957
3472,03/11/2024 , 06:00:00,61957,61957
3473,03/11/2024 , 07:00:00,61957,61957
3474,03/11/2024 , 08:00:00,61957,61957
3475,03/11/2024 , 09:00:00,61957,61957
3476,03/11/2024 , 10:00:00,61957,61957
3477,03/11/2024 , 11:00:00,61957,61957
3478,03/11/2024 , 12:00:00,61957,61957
3479,03/11/2024 , 13:00:00,61957,61957
3480,03/11/2024 , 14:00:00,61957,61957
3481,03/11/2024 , 15:00:00,61957,61957
3482,03/11/2024 , 16:00:00,61957,61957
3483,03/11/2024 , 17:00:00,61957,61957
3484,03/11/2024 , 18:00:00,61957,61957
3485,03/11/2024 , 19:00:00,61957,61957
3486,03/11/2024 , 20:00:00,61957,61957
3487,03/11/2024 , 21:00:00,61957,61957
3488,03/11/2024 , 22:00:00,61957,61957
3489,03/11/2024 , 23:00:00,61957,61957
3490,03/11/2024 , 23:59:59,61957,61957
3491,04/11/2024 , 01:00:00,61957,61957
3492,04/11/2024 , 02:00:00,61957,61957
3493,04/11/2024 , 03:00:00,61957,61957
3494,04/11/2024 , 04:00:00,61957,61957
3495,04/11/2024 , 05:00:00,61957,61957
3496,04/11/2024 , 06:00:00,61957,61957
3497,04/11/2024 , 07:00:00,61957,61957
3498,04/11/2024 , 08:00:00,61957,61957
3499,04/11/2024 , 09:00:00,61957,61957
3500,04/11/2024 , 10:00:00,61957,61957
3501,04/11/2024 , 11:00:00,61957,61957
3502,04/11/2024 , 12:00:00,61957,61957
3503,04/11/2024 , 13:00:00,61957,61957
3504,04/11/2024 , 14:00:00,61957,61957
3505,04/11/2024 , 15:00:00,61957,61957
3506,04/11/2024 , 16:00:00,61957,61957
3507,04/11/2024 , 17:00:00,61957,61957
3508,04/11/2024 , 18:00:00,61957,61957
3509,04/11/2024 , 19:00:00,61957,61957
3510,04/11/2024 , 20:00:00,61957,61957
3511,04/11/2024 , 21:00:00,61957,61957
3512,04/11/2024 , 22:00:00,61957,61957
3513,04/11/2024 , 23:00:00,61957,61957
3514,04/11/2024 , 23:59:59,61957,61957
3515,05/11/2024 , 01:00:00,61957,61957
3516,05/11/2024 , 02:00:00,61957,61957
3517,05/11/2024 , 03:00:00,61957,61957
3518,05/11/2024 , 04:00:00,61957,61957
3519,05/11/2024 , 05:00:00,61957,61957
3520,05/11/2024 , 06:00:00,61957,61957
