Site Name ,ST-HENRI
Site Number ,100
Logger ,Capacitive Water Level
Logger Serial Number ,41387


Scan No ,Date and Time,       Capacitive Water Level,        ,
2357,17/09/2024 , 19:00:00,2441,2441
2358,17/09/2024 , 20:00:00,2448,2448
2359,17/09/2024 , 21:00:00,2453,2453
2360,17/09/2024 , 22:00:00,2456,2456
2361,17/09/2024 , 23:00:00,2459,2459
2362,17/09/2024 , 23:59:59,2463,2463
2363,18/09/2024 , 01:00:00,2468,2468
2364,18/09/2024 , 02:00:00,2473,2473
2365,18/09/2024 , 03:00:00,2475,2475
2366,18/09/2024 , 04:00:00,2477,2477
2367,18/09/2024 , 05:00:00,2478,2478
2368,18/09/2024 , 06:00:00,2479,2479
2369,18/09/2024 , 07:00:00,2481,2481
2370,18/09/2024 , 08:00:00,2484,2484
2371,18/09/2024 , 09:00:00,2484,2484
2372,18/09/2024 , 10:00:00,2484,2484
2373,18/09/2024 , 11:00:00,2471,2471
2374,18/09/2024 , 12:00:00,2451,2451
2375,18/09/2024 , 13:00:00,2434,2434
2376,18/09/2024 , 14:00:00,2416,2416
2377,18/09/2024 , 15:00:00,2406,2406
2378,18/09/2024 , 16:00:00,2401,2401
2379,18/09/2024 , 17:00:00,2404,2404
2380,18/09/2024 , 18:00:00,2412,2412
2381,18/09/2024 , 19:00:00,2422,2422
2382,18/09/2024 , 20:00:00,2429,2429
2383,18/09/2024 , 21:00:00,2432,2432
2384,18/09/2024 , 22:00:00,2435,2435
2385,18/09/2024 , 23:00:00,2438,2438
2386,18/09/2024 , 23:59:59,2443,2443
2387,19/09/2024 , 01:00:00,2446,2446
2388,19/09/2024 , 02:00:00,2454,2454
2389,19/09/2024 , 03:00:00,2454,2454
2390,19/09/2024 , 04:00:00,2457,2457
2391,19/09/2024 , 05:00:00,2459,2459
2392,19/09/2024 , 06:00:00,2461,2461
2393,19/09/2024 , 07:00:00,2462,2462
2394,19/09/2024 , 08:00:00,2467,2467
2395,19/09/2024 , 09:00:00,2468,2468
2396,19/09/2024 , 10:00:00,2468,2468
2397,19/09/2024 , 11:00:00,2462,2462
2398,19/09/2024 , 12:00:00,2444,2444
2399,19/09/2024 , 13:00:00,2421,2421
2400,19/09/2024 , 14:00:00,2404,2404
2401,19/09/2024 , 15:00:00,2394,2394
2402,19/09/2024 , 16:00:00,2390,2390
2403,19/09/2024 , 17:00:00,2388,2388
2404,19/09/2024 , 18:00:00,2387,2387
2405,19/09/2024 , 19:00:00,2391,2391
2406,19/09/2024 , 20:00:00,2393,2393
2407,19/09/2024 , 21:00:00,2396,2396
2408,19/09/2024 , 22:00:00,2401,2401
2409,19/09/2024 , 23:00:00,2406,2406
2410,19/09/2024 , 23:59:59,2411,2411
2411,20/09/2024 , 01:00:00,2413,2413
2412,20/09/2024 , 02:00:00,2414,2414
2413,20/09/2024 , 03:00:00,2417,2417
2414,20/09/2024 , 04:00:00,2418,2418
2415,20/09/2024 , 05:00:00,2418,2418
2416,20/09/2024 , 06:00:00,2419,2419
2417,20/09/2024 , 07:00:00,2422,2422
2418,20/09/2024 , 08:00:00,2424,2424
2419,20/09/2024 , 09:00:00,2424,2424
2420,20/09/2024 , 10:00:00,2415,2415
2421,20/09/2024 , 11:00:00,2399,2399
2422,20/09/2024 , 12:00:00,2387,2387
2423,20/09/2024 , 13:00:00,2381,2381
2424,20/09/2024 , 14:00:00,2371,2371
2425,20/09/2024 , 15:00:00,2362,2362
2426,20/09/2024 , 16:00:00,2357,2357
2427,20/09/2024 , 17:00:00,2356,2356
2428,20/09/2024 , 18:00:00,2357,2357
2429,20/09/2024 , 19:00:00,2357,2357
2430,20/09/2024 , 20:00:00,2362,2362
2431,20/09/2024 , 21:00:00,2369,2369
2432,20/09/2024 , 22:00:00,2376,2376
2433,20/09/2024 , 23:00:00,2381,2381
2434,20/09/2024 , 23:59:59,2383,2383
2435,21/09/2024 , 01:00:00,2388,2388
2436,21/09/2024 , 02:00:00,2392,2392
2437,21/09/2024 , 03:00:00,2396,2396
2438,21/09/2024 , 04:00:00,2400,2400
2439,21/09/2024 , 05:00:00,2403,2403
2440,21/09/2024 , 06:00:00,2407,2407
2441,21/09/2024 , 07:00:00,2412,2412
2442,21/09/2024 , 08:00:00,2417,2417
2443,21/09/2024 , 09:00:00,2419,2419
2444,21/09/2024 , 10:00:00,2417,2417
2445,21/09/2024 , 11:00:00,2409,2409
2446,21/09/2024 , 12:00:00,2396,2396
2447,21/09/2024 , 13:00:00,2380,2380
2448,21/09/2024 , 14:00:00,2370,2370
2449,21/09/2024 , 15:00:00,2361,2361
2450,21/09/2024 , 16:00:00,2355,2355
2451,21/09/2024 , 17:00:00,2351,2351
2452,21/09/2024 , 18:00:00,2351,2351
2453,21/09/2024 , 19:00:00,2353,2353
2454,21/09/2024 , 20:00:00,2359,2359
2455,21/09/2024 , 21:00:00,2364,2364
2456,21/09/2024 , 22:00:00,2366,2366
2457,21/09/2024 , 23:00:00,2372,2372
2458,21/09/2024 , 23:59:59,2377,2377
2459,22/09/2024 , 01:00:00,2383,2383
2460,22/09/2024 , 02:00:00,2386,2386
2461,22/09/2024 , 03:00:00,2392,2392
2462,22/09/2024 , 04:00:00,2394,2394
2463,22/09/2024 , 05:00:00,2398,2398
2464,22/09/2024 , 06:00:00,2401,2401
2465,22/09/2024 , 07:00:00,2405,2405
2466,22/09/2024 , 08:00:00,2411,2411
2467,22/09/2024 , 09:00:00,2415,2415
2468,22/09/2024 , 10:00:00,2414,2414
2469,22/09/2024 , 11:00:00,2400,2400
2470,22/09/2024 , 12:00:00,2387,2387
2471,22/09/2024 , 13:00:00,2371,2371
2472,22/09/2024 , 14:00:00,2360,2360
2473,22/09/2024 , 15:00:00,2351,2351
2474,22/09/2024 , 16:00:00,2346,2346
2475,22/09/2024 , 17:00:00,2345,2345
2476,22/09/2024 , 18:00:00,2345,2345
2477,22/09/2024 , 19:00:00,2346,2346
2478,22/09/2024 , 20:00:00,2350,2350
2479,22/09/2024 , 21:00:00,2356,2356
2480,22/09/2024 , 22:00:00,2359,2359
2481,22/09/2024 , 23:00:00,2362,2362
2482,22/09/2024 , 23:59:59,2367,2367
2483,23/09/2024 , 01:00:00,2370,2370
2484,23/09/2024 , 02:00:00,2375,2375
2485,23/09/2024 , 03:00:00,2377,2377
2486,23/09/2024 , 04:00:00,2381,2381
2487,23/09/2024 , 05:00:00,2385,2385
2488,23/09/2024 , 06:00:00,2390,2390
2489,23/09/2024 , 07:00:00,2393,2393
2490,23/09/2024 , 08:00:00,2396,2396
2491,23/09/2024 , 09:00:00,2397,2397
2492,23/09/2024 , 10:00:00,2396,2396
2493,23/09/2024 , 11:00:00,2384,2384
2494,23/09/2024 , 12:00:00,2370,2370
2495,23/09/2024 , 13:00:00,2356,2356
2496,23/09/2024 , 14:00:00,2347,2347
2497,23/09/2024 , 15:00:00,2343,2343
2498,23/09/2024 , 16:00:00,2340,2340
2499,23/09/2024 , 17:00:00,2339,2339
2500,23/09/2024 , 18:00:00,2340,2340
2501,23/09/2024 , 19:00:00,2342,2342
2502,23/09/2024 , 20:00:00,2345,2345
2503,23/09/2024 , 21:00:00,2347,2347
2504,23/09/2024 , 22:00:00,2350,2350
2505,23/09/2024 , 23:00:00,2355,2355
2506,23/09/2024 , 23:59:59,2360,2360
2507,24/09/2024 , 01:00:00,2365,2365
2508,24/09/2024 , 02:00:00,2370,2370
2509,24/09/2024 , 03:00:00,2376,2376
2510,24/09/2024 , 04:00:00,2380,2380
2511,24/09/2024 , 05:00:00,2382,2382
2512,24/09/2024 , 06:00:00,2385,2385
2513,24/09/2024 , 07:00:00,2393,2393
2514,24/09/2024 , 08:00:00,2395,2395
2515,24/09/2024 , 09:00:00,2395,2395
2516,24/09/2024 , 10:00:00,2395,2395
2517,24/09/2024 , 11:00:00,2388,2388
2518,24/09/2024 , 12:00:00,2372,2372
2519,24/09/2024 , 13:00:00,2353,2353
2520,24/09/2024 , 14:00:00,2342,2342
2521,24/09/2024 , 15:00:00,2336,2336
2522,24/09/2024 , 16:00:00,2333,2333
2523,24/09/2024 , 17:00:00,2332,2332
2524,24/09/2024 , 18:00:00,2328,2328
2525,24/09/2024 , 19:00:00,2327,2327
2526,24/09/2024 , 20:00:00,2328,2328
2527,24/09/2024 , 21:00:00,2330,2330
2528,24/09/2024 , 22:00:00,2334,2334
2529,24/09/2024 , 23:00:00,2336,2336
2530,24/09/2024 , 23:59:59,2342,2342
2531,25/09/2024 , 01:00:00,2344,2344
2532,25/09/2024 , 02:00:00,2345,2345
2533,25/09/2024 , 03:00:00,2349,2349
2534,25/09/2024 , 04:00:00,2353,2353
2535,25/09/2024 , 05:00:00,2356,2356
2536,25/09/2024 , 06:00:00,2361,2361
2537,25/09/2024 , 07:00:00,2365,2365
2538,25/09/2024 , 08:00:00,2368,2368
2539,25/09/2024 , 09:00:00,2372,2372
2540,25/09/2024 , 10:00:00,2376,2376
2541,25/09/2024 , 11:00:00,2395,2395
2542,25/09/2024 , 12:00:00,2407,2407
2543,25/09/2024 , 13:00:00,2408,2408
2544,25/09/2024 , 14:00:00,2406,2406
2545,25/09/2024 , 15:00:00,2401,2401
2546,25/09/2024 , 16:00:00,2432,2432
2547,25/09/2024 , 17:00:00,2450,2450
2548,25/09/2024 , 18:00:00,2451,2451
2549,25/09/2024 , 19:00:00,2451,2451
2550,25/09/2024 , 20:00:00,2453,2453
2551,25/09/2024 , 21:00:00,2453,2453
2552,25/09/2024 , 22:00:00,2461,2461
2553,25/09/2024 , 23:00:00,2563,2563
2554,25/09/2024 , 23:59:59,2679,2679
2555,26/09/2024 , 01:00:00,2718,2718
2556,26/09/2024 , 02:00:00,2725,2725
2557,26/09/2024 , 03:00:00,2726,2726
2558,26/09/2024 , 04:00:00,2719,2719
2559,26/09/2024 , 05:00:00,2717,2717
2560,26/09/2024 , 06:00:00,2722,2722
2561,26/09/2024 , 07:00:00,2723,2723
2562,26/09/2024 , 08:00:00,2731,2731
2563,26/09/2024 , 09:00:00,2732,2732
2564,26/09/2024 , 10:00:00,2728,2728
2565,26/09/2024 , 11:00:00,2728,2728
2566,26/09/2024 , 12:00:00,2729,2729
2567,26/09/2024 , 13:00:00,2731,2731
2568,26/09/2024 , 14:00:00,2731,2731
2569,26/09/2024 , 15:00:00,2732,2732
2570,26/09/2024 , 16:00:00,2731,2731
2571,26/09/2024 , 17:00:00,2723,2723
2572,26/09/2024 , 18:00:00,2714,2714
2573,26/09/2024 , 19:00:00,2708,2708
2574,26/09/2024 , 20:00:00,2712,2712
2575,26/09/2024 , 21:00:00,2705,2705
2576,26/09/2024 , 22:00:00,2702,2702
2577,26/09/2024 , 23:00:00,2700,2700
2578,26/09/2024 , 23:59:59,2699,2699
2579,27/09/2024 , 01:00:00,2697,2697
2580,27/09/2024 , 02:00:00,2696,2696
2581,27/09/2024 , 03:00:00,2695,2695
2582,27/09/2024 , 04:00:00,2694,2694
2583,27/09/2024 , 05:00:00,2693,2693
2584,27/09/2024 , 06:00:00,2690,2690
2585,27/09/2024 , 07:00:00,2690,2690
2586,27/09/2024 , 08:00:00,2691,2691
2587,27/09/2024 , 09:00:00,2691,2691
2588,27/09/2024 , 10:00:00,2689,2689
2589,27/09/2024 , 11:00:00,2687,2687
2590,27/09/2024 , 12:00:00,2687,2687
2591,27/09/2024 , 13:00:00,2684,2684
2592,27/09/2024 , 14:00:00,2680,2680
2593,27/09/2024 , 15:00:00,2675,2675
2594,27/09/2024 , 16:00:00,2674,2674
2595,27/09/2024 , 17:00:00,2674,2674
2596,27/09/2024 , 18:00:00,2712,2712
2597,27/09/2024 , 19:00:00,2707,2707
2598,27/09/2024 , 20:00:00,2711,2711
2599,27/09/2024 , 21:00:00,2702,2702
2600,27/09/2024 , 22:00:00,2701,2701
2601,27/09/2024 , 23:00:00,2697,2697
2602,27/09/2024 , 23:59:59,2694,2694
2603,28/09/2024 , 01:00:00,2691,2691
2604,28/09/2024 , 02:00:00,2689,2689
2605,28/09/2024 , 03:00:00,2688,2688
2606,28/09/2024 , 04:00:00,2687,2687
2607,28/09/2024 , 05:00:00,2685,2685
2608,28/09/2024 , 06:00:00,2684,2684
2609,28/09/2024 , 07:00:00,2684,2684
2610,28/09/2024 , 08:00:00,2684,2684
2611,28/09/2024 , 09:00:00,2684,2684
2612,28/09/2024 , 10:00:00,2684,2684
2613,28/09/2024 , 11:00:00,2682,2682
2614,28/09/2024 , 12:00:00,2680,2680
2615,28/09/2024 , 13:00:00,2678,2678
2616,28/09/2024 , 14:00:00,2675,2675
2617,28/09/2024 , 15:00:00,2672,2672
2618,28/09/2024 , 16:00:00,2671,2671
2619,28/09/2024 , 17:00:00,2673,2673
2620,28/09/2024 , 18:00:00,2675,2675
2621,28/09/2024 , 19:00:00,2676,2676
2622,28/09/2024 , 20:00:00,2676,2676
2623,28/09/2024 , 21:00:00,2676,2676
2624,28/09/2024 , 22:00:00,2676,2676
2625,28/09/2024 , 23:00:00,2677,2677
2626,28/09/2024 , 23:59:59,2678,2678
2627,29/09/2024 , 01:00:00,2678,2678
2628,29/09/2024 , 02:00:00,2677,2677
2629,29/09/2024 , 03:00:00,2676,2676
2630,29/09/2024 , 04:00:00,2676,2676
2631,29/09/2024 , 05:00:00,2674,2674
2632,29/09/2024 , 06:00:00,2676,2676
2633,29/09/2024 , 07:00:00,2674,2674
2634,29/09/2024 , 08:00:00,2677,2677
2635,29/09/2024 , 09:00:00,2677,2677
2636,29/09/2024 , 10:00:00,2676,2676
2637,29/09/2024 , 11:00:00,2674,2674
2638,29/09/2024 , 12:00:00,2668,2668
2639,29/09/2024 , 13:00:00,2672,2672
2640,29/09/2024 , 14:00:00,2661,2661
2641,29/09/2024 , 15:00:00,2654,2654
2642,29/09/2024 , 16:00:00,2654,2654
2643,29/09/2024 , 17:00:00,2654,2654
2644,29/09/2024 , 18:00:00,2655,2655
2645,29/09/2024 , 19:00:00,2656,2656
2646,29/09/2024 , 20:00:00,2654,2654
2647,29/09/2024 , 21:00:00,2655,2655
2648,29/09/2024 , 22:00:00,2656,2656
2649,29/09/2024 , 23:00:00,2655,2655
2650,29/09/2024 , 23:59:59,2654,2654
2651,30/09/2024 , 01:00:00,2654,2654
2652,30/09/2024 , 02:00:00,2654,2654
2653,30/09/2024 , 03:00:00,2654,2654
2654,30/09/2024 , 04:00:00,2654,2654
2655,30/09/2024 , 05:00:00,2654,2654
2656,30/09/2024 , 06:00:00,2654,2654
2657,30/09/2024 , 07:00:00,2655,2655
2658,30/09/2024 , 08:00:00,2658,2658
2659,30/09/2024 , 09:00:00,2657,2657
2660,30/09/2024 , 10:00:00,2656,2656
2661,30/09/2024 , 11:00:00,2649,2649
2662,30/09/2024 , 12:00:00,2641,2641
2663,30/09/2024 , 13:00:00,2631,2631
2664,30/09/2024 , 14:00:00,2625,2625
2665,30/09/2024 , 15:00:00,2619,2619
2666,30/09/2024 , 16:00:00,2618,2618
2667,30/09/2024 , 17:00:00,2618,2618
2668,30/09/2024 , 18:00:00,2619,2619
2669,30/09/2024 , 19:00:00,2622,2622
2670,30/09/2024 , 20:00:00,2623,2623
2671,30/09/2024 , 21:00:00,2623,2623
2672,30/09/2024 , 22:00:00,2624,2624
2673,30/09/2024 , 23:00:00,2624,2624
2674,30/09/2024 , 23:59:59,2624,2624
2675,01/10/2024 , 01:00:00,2625,2625
2676,01/10/2024 , 02:00:00,2624,2624
2677,01/10/2024 , 03:00:00,2626,2626
2678,01/10/2024 , 04:00:00,2627,2627
2679,01/10/2024 , 05:00:00,2628,2628
2680,01/10/2024 , 06:00:00,2631,2631
2681,01/10/2024 , 07:00:00,2631,2631
2682,01/10/2024 , 08:00:00,2633,2633
2683,01/10/2024 , 09:00:00,2633,2633
2684,01/10/2024 , 10:00:00,2631,2631
2685,01/10/2024 , 11:00:00,2626,2626
2686,01/10/2024 , 12:00:00,2619,2619
2687,01/10/2024 , 13:00:00,2615,2615
2688,01/10/2024 , 14:00:00,2611,2611
2689,01/10/2024 , 15:00:00,2609,2609
2690,01/10/2024 , 16:00:00,2609,2609
2691,01/10/2024 , 17:00:00,2609,2609
2692,01/10/2024 , 18:00:00,2609,2609
2693,01/10/2024 , 19:00:00,2611,2611
2694,01/10/2024 , 20:00:00,2614,2614
2695,01/10/2024 , 21:00:00,2616,2616
2696,01/10/2024 , 22:00:00,2618,2618
2697,01/10/2024 , 23:00:00,2619,2619
2698,01/10/2024 , 23:59:59,2620,2620
2699,02/10/2024 , 01:00:00,2622,2622
2700,02/10/2024 , 02:00:00,2622,2622
2701,02/10/2024 , 03:00:00,2623,2623
2702,02/10/2024 , 04:00:00,2622,2622
2703,02/10/2024 , 05:00:00,2623,2623
2704,02/10/2024 , 06:00:00,2625,2625
2705,02/10/2024 , 07:00:00,2624,2624
2706,02/10/2024 , 08:00:00,2629,2629
2707,02/10/2024 , 09:00:00,2629,2629
2708,02/10/2024 , 10:00:00,2628,2628
2709,02/10/2024 , 11:00:00,2624,2624
2710,02/10/2024 , 12:00:00,2615,2615
2711,02/10/2024 , 13:00:00,2610,2610
2712,02/10/2024 , 14:00:00,2607,2607
2713,02/10/2024 , 15:00:00,2604,2604
2714,02/10/2024 , 16:00:00,2605,2605
2715,02/10/2024 , 17:00:00,2607,2607
2716,02/10/2024 , 18:00:00,2610,2610
2717,02/10/2024 , 19:00:00,2613,2613
2718,02/10/2024 , 20:00:00,2622,2622
2719,02/10/2024 , 21:00:00,2624,2624
2720,02/10/2024 , 22:00:00,2624,2624
2721,02/10/2024 , 23:00:00,2623,2623
2722,02/10/2024 , 23:59:59,2624,2624
2723,03/10/2024 , 01:00:00,2626,2626
2724,03/10/2024 , 02:00:00,2627,2627
2725,03/10/2024 , 03:00:00,2628,2628
2726,03/10/2024 , 04:00:00,2627,2627
2727,03/10/2024 , 05:00:00,2629,2629
2728,03/10/2024 , 06:00:00,2629,2629
2729,03/10/2024 , 07:00:00,2629,2629
2730,03/10/2024 , 08:00:00,2630,2630
2731,03/10/2024 , 09:00:00,2629,2629
2732,03/10/2024 , 10:00:00,2626,2626
2733,03/10/2024 , 11:00:00,2619,2619
2734,03/10/2024 , 12:00:00,2609,2609
2735,03/10/2024 , 13:00:00,2604,2604
2736,03/10/2024 , 14:00:00,2598,2598
2737,03/10/2024 , 15:00:00,2593,2593
2738,03/10/2024 , 16:00:00,2591,2591
2739,03/10/2024 , 17:00:00,2592,2592
2740,03/10/2024 , 18:00:00,2593,2593
2741,03/10/2024 , 19:00:00,2595,2595
2742,03/10/2024 , 20:00:00,2596,2596
2743,03/10/2024 , 21:00:00,2595,2595
2744,03/10/2024 , 22:00:00,2596,2596
2745,03/10/2024 , 23:00:00,2597,2597
2746,03/10/2024 , 23:59:59,2598,2598
2747,04/10/2024 , 01:00:00,2598,2598
2748,04/10/2024 , 02:00:00,2599,2599
2749,04/10/2024 , 03:00:00,2600,2600
2750,04/10/2024 , 04:00:00,2601,2601
2751,04/10/2024 , 05:00:00,2601,2601
2752,04/10/2024 , 06:00:00,2602,2602
2753,04/10/2024 , 07:00:00,2603,2603
2754,04/10/2024 , 08:00:00,2606,2606
2755,04/10/2024 , 09:00:00,2607,2607
2756,04/10/2024 , 10:00:00,2607,2607
2757,04/10/2024 , 11:00:00,2606,2606
2758,04/10/2024 , 12:00:00,2603,2603
2759,04/10/2024 , 13:00:00,2598,2598
2760,04/10/2024 , 14:00:00,2595,2595
2761,04/10/2024 , 15:00:00,2594,2594
2762,04/10/2024 , 16:00:00,2595,2595
2763,04/10/2024 , 17:00:00,2596,2596
2764,04/10/2024 , 18:00:00,2597,2597
2765,04/10/2024 , 19:00:00,2598,2598
2766,04/10/2024 , 20:00:00,2599,2599
2767,04/10/2024 , 21:00:00,2596,2596
2768,04/10/2024 , 22:00:00,2592,2592
2769,04/10/2024 , 23:00:00,2589,2589
2770,04/10/2024 , 23:59:59,2588,2588
2771,05/10/2024 , 01:00:00,2586,2586
2772,05/10/2024 , 02:00:00,2586,2586
2773,05/10/2024 , 03:00:00,2589,2589
2774,05/10/2024 , 04:00:00,2597,2597
2775,05/10/2024 , 05:00:00,2671,2671
2776,05/10/2024 , 06:00:00,2696,2696
2777,05/10/2024 , 07:00:00,2695,2695
2778,05/10/2024 , 08:00:00,2683,2683
2779,05/10/2024 , 09:00:00,2678,2678
2780,05/10/2024 , 10:00:00,2674,2674
2781,05/10/2024 , 11:00:00,2671,2671
2782,05/10/2024 , 12:00:00,2666,2666
2783,05/10/2024 , 13:00:00,2663,2663
2784,05/10/2024 , 14:00:00,2664,2664
2785,05/10/2024 , 15:00:00,2661,2661
2786,05/10/2024 , 16:00:00,2661,2661
2787,05/10/2024 , 17:00:00,2660,2660
2788,05/10/2024 , 18:00:00,2659,2659
2789,05/10/2024 , 19:00:00,2657,2657
2790,05/10/2024 , 20:00:00,2657,2657
2791,05/10/2024 , 21:00:00,2656,2656
2792,05/10/2024 , 22:00:00,2657,2657
2793,05/10/2024 , 23:00:00,2655,2655
2794,05/10/2024 , 23:59:59,2655,2655
2795,06/10/2024 , 01:00:00,2654,2654
2796,06/10/2024 , 02:00:00,2654,2654
2797,06/10/2024 , 03:00:00,2653,2653
2798,06/10/2024 , 04:00:00,2654,2654
2799,06/10/2024 , 05:00:00,2658,2658
2800,06/10/2024 , 06:00:00,2656,2656
2801,06/10/2024 , 07:00:00,2655,2655
2802,06/10/2024 , 08:00:00,2654,2654
2803,06/10/2024 , 09:00:00,2653,2653
2804,06/10/2024 , 10:00:00,2652,2652
2805,06/10/2024 , 11:00:00,2648,2648
2806,06/10/2024 , 12:00:00,2646,2646
2807,06/10/2024 , 13:00:00,2642,2642
2808,06/10/2024 , 14:00:00,2636,2636
2809,06/10/2024 , 15:00:00,2632,2632
2810,06/10/2024 , 16:00:00,2631,2631
2811,06/10/2024 , 17:00:00,2629,2629
2812,06/10/2024 , 18:00:00,2629,2629
2813,06/10/2024 , 19:00:00,2630,2630
2814,06/10/2024 , 20:00:00,2631,2631
2815,06/10/2024 , 21:00:00,2631,2631
2816,06/10/2024 , 22:00:00,2632,2632
2817,06/10/2024 , 23:00:00,2631,2631
2818,06/10/2024 , 23:59:59,2632,2632
2819,07/10/2024 , 01:00:00,2632,2632
2820,07/10/2024 , 02:00:00,2647,2647
2821,07/10/2024 , 03:00:00,2702,2702
2822,07/10/2024 , 04:00:00,2704,2704
2823,07/10/2024 , 05:00:00,2723,2723
2824,07/10/2024 , 06:00:00,2735,2735
2825,07/10/2024 , 07:00:00,2733,2733
2826,07/10/2024 , 08:00:00,2732,2732
2827,07/10/2024 , 09:00:00,2729,2729
2828,07/10/2024 , 10:00:00,2720,2720
2829,07/10/2024 , 11:00:00,2713,2713
2830,07/10/2024 , 12:00:00,2706,2706
2831,07/10/2024 , 13:00:00,2701,2701
2832,07/10/2024 , 14:00:00,2698,2698
2833,07/10/2024 , 15:00:00,2695,2695
2834,07/10/2024 , 16:00:00,2694,2694
2835,07/10/2024 , 17:00:00,2693,2693
2836,07/10/2024 , 18:00:00,2690,2690
2837,07/10/2024 , 19:00:00,2689,2689
2838,07/10/2024 , 20:00:00,2687,2687
2839,07/10/2024 , 21:00:00,2687,2687
2840,07/10/2024 , 22:00:00,2686,2686
2841,07/10/2024 , 23:00:00,2686,2686
2842,07/10/2024 , 23:59:59,2705,2705
2843,08/10/2024 , 01:00:00,2700,2700
2844,08/10/2024 , 02:00:00,2694,2694
2845,08/10/2024 , 03:00:00,2689,2689
2846,08/10/2024 , 04:00:00,2687,2687
2847,08/10/2024 , 05:00:00,2686,2686
2848,08/10/2024 , 06:00:00,2684,2684
2849,08/10/2024 , 07:00:00,2683,2683
2850,08/10/2024 , 08:00:00,2684,2684
2851,08/10/2024 , 09:00:00,2684,2684
2852,08/10/2024 , 10:00:00,2682,2682
2853,08/10/2024 , 11:00:00,2679,2679
2854,08/10/2024 , 12:00:00,2676,2676
2855,08/10/2024 , 13:00:00,2671,2671
2856,08/10/2024 , 14:00:00,2669,2669
2857,08/10/2024 , 15:00:00,2668,2668
2858,08/10/2024 , 16:00:00,2671,2671
2859,08/10/2024 , 17:00:00,2671,2671
2860,08/10/2024 , 18:00:00,2672,2672
2861,08/10/2024 , 19:00:00,2672,2672
2862,08/10/2024 , 20:00:00,2672,2672
2863,08/10/2024 , 21:00:00,2671,2671
2864,08/10/2024 , 22:00:00,2671,2671
2865,08/10/2024 , 23:00:00,2672,2672
2866,08/10/2024 , 23:59:59,2671,2671
2867,09/10/2024 , 01:00:00,2671,2671
2868,09/10/2024 , 02:00:00,2671,2671
2869,09/10/2024 , 03:00:00,2671,2671
2870,09/10/2024 , 04:00:00,2671,2671
2871,09/10/2024 , 05:00:00,2671,2671
2872,09/10/2024 , 06:00:00,2671,2671
2873,09/10/2024 , 07:00:00,2673,2673
2874,09/10/2024 , 08:00:00,2673,2673
2875,09/10/2024 , 09:00:00,2674,2674
2876,09/10/2024 , 10:00:00,2675,2675
2877,09/10/2024 , 11:00:00,2674,2674
2878,09/10/2024 , 12:00:00,2669,2669
2879,09/10/2024 , 13:00:00,2663,2663
2880,09/10/2024 , 14:00:00,2664,2664
2881,09/10/2024 , 15:00:00,2670,2670
2882,09/10/2024 , 16:00:00,2663,2663
2883,09/10/2024 , 17:00:00,2659,2659
2884,09/10/2024 , 18:00:00,2660,2660
2885,09/10/2024 , 19:00:00,2661,2661
2886,09/10/2024 , 20:00:00,2666,2666
2887,09/10/2024 , 21:00:00,2665,2665
2888,09/10/2024 , 22:00:00,2664,2664
2889,09/10/2024 , 23:00:00,2664,2664
2890,09/10/2024 , 23:59:59,2662,2662
2891,10/10/2024 , 01:00:00,2663,2663
2892,10/10/2024 , 02:00:00,2663,2663
2893,10/10/2024 , 03:00:00,2663,2663
2894,10/10/2024 , 04:00:00,2663,2663
2895,10/10/2024 , 05:00:00,2664,2664
2896,10/10/2024 , 06:00:00,2662,2662
2897,10/10/2024 , 07:00:00,2662,2662
2898,10/10/2024 , 08:00:00,2664,2664
2899,10/10/2024 , 09:00:00,2665,2665
2900,10/10/2024 , 10:00:00,2665,2665
2901,10/10/2024 , 11:00:00,2663,2663
2902,10/10/2024 , 12:00:00,2660,2660
2903,10/10/2024 , 13:00:00,2654,2654
2904,10/10/2024 , 14:00:00,2652,2652
2905,10/10/2024 , 15:00:00,2652,2652
2906,10/10/2024 , 16:00:00,2650,2650
2907,10/10/2024 , 17:00:00,2647,2647
2908,10/10/2024 , 18:00:00,2646,2646
2909,10/10/2024 , 19:00:00,2645,2645
2910,10/10/2024 , 20:00:00,2645,2645
2911,10/10/2024 , 21:00:00,2645,2645
2912,10/10/2024 , 22:00:00,2645,2645
2913,10/10/2024 , 23:00:00,2646,2646
2914,10/10/2024 , 23:59:59,2645,2645
2915,11/10/2024 , 01:00:00,2645,2645
2916,11/10/2024 , 02:00:00,2645,2645
2917,11/10/2024 , 03:00:00,2645,2645
2918,11/10/2024 , 04:00:00,2645,2645
2919,11/10/2024 , 05:00:00,2645,2645
2920,11/10/2024 , 06:00:00,2645,2645
2921,11/10/2024 , 07:00:00,2645,2645
2922,11/10/2024 , 08:00:00,2646,2646
2923,11/10/2024 , 09:00:00,2647,2647
2924,11/10/2024 , 10:00:00,2647,2647
2925,11/10/2024 , 11:00:00,2647,2647
2926,11/10/2024 , 12:00:00,2647,2647
2927,11/10/2024 , 13:00:00,2645,2645
2928,11/10/2024 , 14:00:00,2644,2644
2929,11/10/2024 , 15:00:00,2643,2643
2930,11/10/2024 , 16:00:00,2641,2641
2931,11/10/2024 , 17:00:00,2642,2642
2932,11/10/2024 , 18:00:00,2643,2643
2933,11/10/2024 , 19:00:00,2643,2643
2934,11/10/2024 , 20:00:00,2643,2643
2935,11/10/2024 , 21:00:00,2644,2644
2936,11/10/2024 , 22:00:00,2644,2644
